0,1,2,3,4,5,6,7,8,9,10
0.9362934231758118,0.9285714030265808,0.9331651926040649,0.8917197585105896,0.8711240291595459,0.9246819615364075,0.990563154220581,0.9994276165962219,0.979040265083313,0.9771886467933655,0.9808917045593262
