0,1,2,3,4,5,6,7,8,9,10
0.7644787430763245,0.6594387888908386,0.00756620429456234,0.8840764164924622,0.7906976938247681,0.9094147682189941,0.9996955990791321,0.9954206943511963,0.9575289487838745,0.9864364862442017,0.9421443939208984
0.88416987657547,0.9604591727256775,0.936948299407959,0.9006369709968567,0.8347868323326111,0.9104325771331787,0.9966514706611633,0.9977103471755981,0.9955874085426331,0.9796547293663025,0.9909766316413879
0.8426640629768372,0.9375,0.9495586156845093,0.9477707147598267,0.8832364082336426,0.9134860038757324,0.9996955990791321,0.9988551735877991,0.9735245704650879,0.9932182431221008,0.9909766316413879
0.8909266591072083,0.9170918464660645,0.9470365643501282,0.9350318312644958,0.8672480583190918,0.9246819615364075,0.9981735348701477,0.9994276165962219,0.964699387550354,0.9858199954032898,0.9877919554710388
0.9111968874931335,0.9234693646430969,0.8499369621276855,0.9566879272460938,0.8444767594337463,0.8656488656997681,0.997869074344635,0.998282790184021,0.9602867960929871,0.9833539128303528,0.9920381903648376
0.9198841452598572,0.9323979616165161,0.9331651926040649,0.9197452068328857,0.8619186282157898,0.8951653838157654,0.9981735348701477,0.9977103471755981,0.9597352743148804,0.9741060137748718,0.9899150729179382
0.9140926599502563,0.920918345451355,0.9230769276618958,0.896815299987793,0.854651153087616,0.9007633328437805,0.9990867376327515,0.9977103471755981,0.9602867960929871,0.9685573577880859,0.9861995577812195
0.9102316498756409,0.8864796161651611,0.928121030330658,0.9261146783828735,0.8624030947685242,0.9033079147338867,0.9966514706611633,0.9977103471755981,0.9542195200920105,0.9771886467933655,0.9851379990577698
0.9015443921089172,0.9043367505073547,0.9268600344657898,0.8917197585105896,0.8556201457977295,0.9027990102767944,0.9972602725028992,0.9971379637718201,0.9564257860183716,0.9685573577880859,0.987261176109314
0.8880308866500854,0.9030612111091614,0.9205548763275146,0.9019108414649963,0.8459302186965942,0.9027990102767944,0.9981735348701477,0.9971379637718201,0.9498069286346436,0.9704068899154663,0.9877919554710388
0.9063706398010254,0.9119898080825806,0.935687243938446,0.8955414295196533,0.8372092843055725,0.9043257236480713,0.9990867376327515,0.9977103471755981,0.9520132541656494,0.9691738486289978,0.9883227348327637
