0,1,2,3,4,5,6,7,8,9,10
0.9498069286346436,0.918367326259613,0.9394703507423401,0.9197452068328857,0.878391444683075,0.9302799105644226,0.992694079875946,0.9994276165962219,0.988968551158905,0.9704068899154663,0.975053071975708
