0,1,2,3,4,5,6,7,8,9,10
0.9440154433250427,0.8992347121238708,0.9306431412696838,0.9019108414649963,0.8687015771865845,0.9226462841033936,0.9917808175086975,0.9994276165962219,0.9906232953071594,0.9617756009101868,0.9787685871124268
