0,1,2,3,4,5,6,7
0.9426229596138,0.9967948794364929,0.9421221613883972,0.9654576778411865,0.9958847761154175,0.9894366264343262,0.9279279112815857,1.0
0.9836065769195557,0.9983974099159241,0.9646302461624146,0.9671847820281982,0.9958847761154175,0.9718309640884399,0.9609609842300415,1.0
0.9795082211494446,1.0,0.9774919748306274,0.9723661541938782,0.9958847761154175,0.9753521084785461,0.9654654860496521,1.0
0.9672130942344666,1.0,0.9839228391647339,0.9689119458198547,1.0,0.9788732528686523,0.9639639854431152,1.0
0.9754098653793335,0.9983974099159241,0.971061110496521,0.9740932583808899,0.9958847761154175,0.9894366264343262,0.9519519805908203,1.0
0.6024590134620667,0.9407051205635071,0.8874598145484924,0.5785837769508362,0.9012345671653748,0.9330986142158508,0.9519519805908203,1.0
0.8975409865379333,0.995192289352417,0.9035369753837585,0.9274611473083496,0.9588477611541748,0.9260563254356384,0.9519519805908203,1.0
0.9590163826942444,1.0,0.9839228391647339,0.9654576778411865,1.0,0.9823943376541138,0.9564564824104309,1.0
0.9180327653884888,0.9919871687889099,0.9646302461624146,0.9758203625679016,0.991769552230835,0.9894366264343262,0.9309309124946594,1.0
0.9426229596138,0.9887820482254028,0.9614148139953613,0.9412780404090881,0.9958847761154175,0.9647887349128723,0.9459459185600281,1.0
0.9795082211494446,0.9983974099159241,0.9646302461624146,0.9706390500068665,0.9958847761154175,0.9823943376541138,0.966966986656189,1.0
